domain,image,box_index,class_id,class_name,box_area_ratio,box_aspect,box_width_px,box_height_px,box_min_side_px,box_min_side_fullframe_1280,box_min_side_protocol_input,box_edge_distance,fg_luma_mean,bg_luma_mean,fg_bg_luma_abs,fg_edge_density,bg_edge_density,fg_bg_hist_js
actual,100739171_K58473_F1B05-224_1_21.jpg,0,5,CBHPM,0.0010610727540000002,0.8305914610262437,151.99744,182.99904,151.99744,37.99936,151.99744,0.15039049999999998,41.933638443935926,40.205186880244085,1.7284515636918414,0.0,0.016781083142639208,0.05396038515757284
actual,100740703_K58433_F1B05-222_1_21.jpg,0,6,CBVPM,0.001128485022,0.9884281866879752,170.99775999999997,172.99968,170.99775999999997,42.74943999999999,170.99775999999997,0.144727,41.24263038548753,39.42755681818182,1.81507356730571,0.0,0.002130681818181818,0.023367023536825453
actual,100742308_K58393_F1B05-220_1_21.jpg,0,5,CBHPM,0.0013485035400000003,0.8663472993181759,175.0016,201.99936000000002,175.0016,43.7504,175.0016,0.12812500000000002,41.29818181818182,39.35655253837072,1.941629279811096,0.0,0.0059031877213695395,0.03845948476721412
actual,100743823_K58351_F1B05-218_1_21.jpg,0,6,CBVPM,0.0008580757080000001,0.8466201784143735,137.99936,163.00032000000002,137.99936,34.49984,137.99936,0.1289065,39.76470588235294,37.472485768500945,2.2922201138519966,0.0,0.0,0.020435447198628602
actual,100819469_K57340_F1B05-166_1_21.jpg,0,5,CBHPM,0.002609988684,0.8916860744519612,246.99904,277.00224,246.99904,61.74976,246.99904,0.04257800000000005,34.96221198156682,34.60695270905105,0.3552592725157666,0.0,0.0,0.01017720523242488
actual,100820846_K57300_F1B05-164_1_21.jpg,0,6,CBVPM,0.0009532913330000001,0.8647110200885461,147.00032,169.99936000000002,147.00032,36.75008,147.00032,0.1507815,41.26010101010101,38.472366148531954,2.7877348615690565,0.0,0.0,0.02254688990018941
actual,100822222_K57260_F1B05-162_1_21.jpg,0,5,CBHPM,0.001812776172,1.018512373186688,220.00128,216.00256000000002,216.00256000000002,54.000640000000004,216.00256000000002,0.03984300000000002,36.366402116402114,35.070460704607044,1.29594141179507,0.0,0.0,0.009834532557999223
actual,100823633_K57220_F1B05-160_1_21.jpg,0,6,CBVPM,0.00263617865,1.0627447043469531,271.0016,255.0016,255.0016,63.7504,255.0016,0.03613249999999995,35.4329044117647,35.205625,0.22727941176470523,0.0,0.0,0.01380761721215454
actual,100825030_K57180_F1B05-158_1_21.jpg,0,6,CBVPM,0.00084916792,0.8805023345677025,140.00128,159.0016,140.00128,35.00032,140.00128,0.18515600000000002,43.74722222222222,40.309615384615384,3.437606837606836,0.0,0.011538461538461539,0.04348189897892604
actual,100826410_K57140_F1B05-156_1_21.jpg,0,6,CBVPM,0.0009321661619999999,0.9085573350816397,149.00224,163.99872,149.00224,37.25056,149.00224,0.151172,42.042328042328045,39.078813559322036,2.9635144830060085,0.0,0.002542372881355932,0.0154144036480459
actual,100831858_K56981_F1B05-148_1_21.jpg,0,5,CBHPM,0.0010814893800000001,0.92571679344646,162.00192,175.0016,162.00192,40.50048,162.00192,0.14042949999999998,40.856818181818184,39.49242424242424,1.364393939393942,0.0,0.0022727272727272726,0.008780968637208505
actual,100837754_K56813_F1B05-138_1_21.jpg,0,6,CBVPM,0.0015147893800000001,0.9090886820186184,189.99808000000002,208.9984,189.99808000000002,47.499520000000004,189.99808000000002,0.18320300000000003,49.82775919732441,47.89219934994583,1.9355598473785847,0.038461538461538464,0.023293607800650054,0.078230677187638
actual,100838984_K56778_F1B05-136_1_21.jpg,0,6,CBVPM,0.00114108656,1.047321861366941,176.99839999999998,169.00096000000002,169.00096000000002,42.250240000000005,169.00096000000002,0.223438,63.34415584415584,55.6991341991342,7.645021645021643,0.20995670995670995,0.05844155844155844,0.16889812773534518
actual,100840244_K56743_F1B05-134_1_21.jpg,0,6,CBVPM,0.0012142752929999998,0.9402287336171635,172.99968,183.99743999999998,172.99968,43.24992,172.99968,0.23320349999999998,54.55335968379447,51.27931488801054,3.2740447957839294,0.0533596837944664,0.030961791831357048,0.08139406834318597
actual,100841493_K56708_F1B05-132_1_21.jpg,0,6,CBVPM,0.001362490515,1.021411165566903,191.0016,186.99776,186.99776,46.74944,186.99776,0.2417965,57.22463768115942,51.379107981220656,5.845529699938766,0.09963768115942029,0.056924882629107984,0.08945275341480571
actual,100842742_K56673_F1B05-130_1_21.jpg,0,6,CBVPM,0.001292596338,1.1453533369053996,197.00223999999997,172.00128,172.00128,43.00032,172.00128,0.24277350000000003,56.347272727272724,51.68529222864483,4.661980498627891,0.1509090909090909,0.055876685934489405,0.08837553519200005
actual,100845239_K56603_F1B05-126_1_21.jpg,0,6,CBVPM,0.001144090332,0.8858836296852828,163.00032000000002,183.99743999999998,163.00032000000002,40.750080000000004,163.00032000000002,0.24707,54.56521739130435,51.11500701262272,3.450210378681632,0.06304347826086956,0.06030855539971949,0.07889079217503539
actual,100846465_K56568_F1B05-124_1_21.jpg,0,5,CBHPM,0.0011749375000000002,1.0057050906963136,176.0,175.0016,175.0016,43.7504,175.0016,0.24355449999999998,56.84297520661157,51.837465564738295,5.0055096418732745,0.128099173553719,0.06336088154269973,0.11762463950412413
actual,100847689_K56533_F1B05-122_1_21.jpg,0,6,CBVPM,0.001229088916,1.0055776436600783,179.99872,179.00032,179.00032,44.75008,179.00032,0.240625,57.77075098814229,53.43449637919684,4.336254608945453,0.07312252964426877,0.06978275181040158,0.12608706691999474
actual,100850176_K56463_F1B05-118_1_21.jpg,0,6,CBVPM,0.001251587085,1.1352889799114536,192.9984,169.99936000000002,169.99936000000002,42.499840000000006,169.99936000000002,0.2412115,60.04952380952381,56.08741030658839,3.9621135029354235,0.11619047619047619,0.06196999347684279,0.06435898622822954
actual,100851404_K56428_F1B05-116_1_21.jpg,0,5,CBHPM,0.0019201812500000003,0.8594973130791689,208.0,242.00192,208.0,52.0,208.0,0.09277300000000001,43.732009925558316,42.32079459002536,1.4112153355329582,0.04218362282878412,0.0536770921386306,0.0580451337090381
actual,100855169_K56323_F1B05-110_1_21.jpg,0,6,CBVPM,0.0015132267089999999,0.8909999757346341,188.00128,211.00032,188.00128,47.00032,188.00128,0.15917949999999997,49.47275641025641,51.581318681318685,2.108562271062276,0.12179487179487179,0.04835164835164835,0.08391982288053054
actual,100934634_K55165_F1B05-048_1_21.jpg,0,5,CBHPM,0.000981054126,0.9221571573106049,153.99936,166.99904,153.99936,38.49984,153.99936,0.052148,37.445238095238096,36.339285714285715,1.105952380952381,0.0,0.005952380952380952,0.0070132433342592355
actual,100935922_K55125_F1B05-046_1_21.jpg,0,5,CBHPM,0.001178550061,0.9026928292696428,166.99904,185.00096,166.99904,41.74976,166.99904,0.0777345,38.81366459627329,37.28433402346446,1.5293305728088313,0.0,0.0027605244996549345,0.005893644982384193
actual,100937208_K55085_F1B05-044_1_21.jpg,0,6,CBVPM,0.001376161438,0.9487213149188677,185.00096,195.00032000000002,185.00096,46.25024,185.00096,0.1089845,39.4963768115942,38.707729468599034,0.7886473429951693,0.0,0.0036231884057971015,0.004549114495332749
actual,100938520_K55045_F1B05-042_1_21.jpg,0,5,CBHPM,0.0009331563720000001,0.932081792610853,150.99904,162.00192,150.99904,37.74976,150.99904,0.133399,42.556390977443606,39.578947368421055,2.9774436090225507,0.0,0.005176876617773943,0.05321050347721938
actual,100941129_K54965_F1B05-038_1_21.jpg,0,5,CBHPM,0.0010070843750000001,0.8522763636363636,150.00064,176.0,150.00064,37.50016,150.00064,0.1425785,41.633971291866025,38.57355371900827,3.0604175728577587,0.0,0.0256198347107438,0.03943436868060857
actual,100942460_K54925_F1B05-036_1_21.jpg,0,6,CBVPM,0.0010510332029999999,0.9761679822021758,163.99872,168.00256000000002,163.99872,40.99968,163.99872,0.1294925,41.77619047619048,39.679076693968724,2.0971137822217543,0.0,0.010424422933730455,0.030989858075193236
actual,100943761_K54885_F1B05-034_1_21.jpg,0,6,CBVPM,0.001099348645,0.8994307943136639,160.9984,179.00032,160.9984,40.2496,160.9984,0.1408205,41.60454545454545,39.69705882352941,1.9074866310160417,0.0,0.003676470588235294,0.027183919052297285
actual,100945061_K54845_F1B05-032_1_21.jpg,0,5,CBHPM,0.0017135446899999998,1.0483057135790255,217.00096,207.0016,207.0016,51.7504,207.0016,0.03847600000000005,36.64,35.63492063492063,1.005079365079368,0.0,0.0,0.02255273407780846
actual,100946383_K54805_F1B05-030_1_21.jpg,0,6,CBVPM,0.0013479415649999998,1.0324357235767858,191.0016,185.00096,185.00096,46.25024,185.00096,0.1210935,41.71739130434783,40.33252866626433,1.3848626380834972,0.0,0.0030175015087507543,0.01310977019580887
actual,100949065_K54725_F1B05-026_1_21.jpg,0,5,CBHPM,0.00100709375,0.969683805504701,160.0,165.00224,160.0,40.0,160.0,0.140234,40.892857142857146,39.290983606557376,1.6018735362997703,0.0,0.005737704918032787,0.024820378051113208
actual,100953075_K54605_F1B05-020_1_21.jpg,0,5,CBHPM,0.001284267456,1.0276080561212944,185.99936,181.00224,181.00224,45.25056,181.00224,0.127149,41.31159420289855,39.1870882740448,2.1245059288537504,0.0,0.01844532279314888,0.02437276948562576
actual,100954430_K54565_F1B05-018_1_21.jpg,0,6,CBVPM,0.0010564238160000001,0.8452987101154107,153.00096,181.00224,153.00096,38.25024,153.00096,0.1351565,39.87185354691076,38.42969363707777,1.4421599098329878,0.0,0.0,0.008865671124519907
actual,100955788_K54525_F1B05-016_1_21.jpg,0,5,CBHPM,0.001579734912,0.9950808151791991,202.99776000000003,204.00127999999998,202.99776000000003,50.74944000000001,202.99776000000003,0.04453099999999999,37.29076923076923,35.528446950281904,1.762322280487325,0.0,0.0,0.004245883984205679
actual,100957152_K54485_F1B05-014_1_21.jpg,0,5,CBHPM,0.0012176576170000002,0.8842329354065052,168.00256000000002,189.99808000000002,168.00256000000002,42.000640000000004,168.00256000000002,0.1496095,41.17460317460318,40.01768707482993,1.1569160997732482,0.0,0.0,0.04091857328599878
actual,100958564_K54445_F1B05-012_1_21.jpg,0,5,CBHPM,0.001044755127,0.9820339086979182,163.99872,166.99904,163.99872,40.99968,163.99872,0.14628950000000002,41.05714285714286,39.94448850118953,1.1126543559533246,0.0,0.0023790642347343376,0.01241044974054343
actual,100959981_K54405_F1B05-010_1_21.jpg,0,5,CBHPM,0.0014724420899999999,1.0362647565990184,199.99743999999998,192.9984,192.9984,48.2496,192.9984,0.042382500000000004,36.08166666666666,35.12222222222222,0.9594444444444434,0.0,0.016666666666666666,0.033443844450073076
actual,101031896_K53481_F1B04-1018_1_21.jpg,0,5,CBHPM,0.000613914441,1.0991833453222188,133.00224,121.00096,121.00096,30.25024,121.00096,0.050195500000000004,35.27450980392157,33.97823129251701,1.2962785114045587,0.0,0.0,0.02845075400341582
actual,101031896_K53481_F1B04-1018_1_21.jpg,1,6,CBVPM,0.000765360547,0.8684272577222352,131.99872,151.99744,131.99872,32.99968,131.99872,0.0453125,34.74342105263158,33.642105263157895,1.1013157894736878,0.0,0.0,0.028002454108384846
actual,101033246_K53441_F1B04-1016_1_21.jpg,0,6,CBVPM,0.001247858496,1.0804790489642184,188.00128,173.99808000000002,173.99808000000002,43.499520000000004,173.99808000000002,0.0681635,35.65810276679842,35.00330033003301,0.654802436765415,0.0,0.0,0.012863957040540566
actual,101127809_K51829_F1B04-934_1_21.jpg,0,5,CBHPM,0.001259026355,1.2733025918269993,204.99967999999998,160.9984,160.9984,40.2496,160.9984,0.0419925,35.738461538461536,34.699342105263156,1.0391194331983797,0.0,0.0,0.03861121288619147
actual,101130469_K51750_F1B04-930_1_21.jpg,0,6,CBVPM,0.0023437500000000003,0.9375,240.0,256.0,240.0,60.0,240.0,0.011328499999999998,34.651041666666664,34.64442567567568,0.006615990990987086,0.0,0.0,0.0008977899805508833
actual,101131852_K51711_F1B04-928_1_21.jpg,0,5,CBHPM,0.001897797876,0.795998197755386,198.99903999999998,249.99936000000002,198.99903999999998,49.749759999999995,198.99903999999998,0.0210935,35.25677419354839,34.84,0.41677419354838463,0.0,0.0,0.0023440966034374323
actual,101133002_K51670_F1B04-926_1_21.jpg,0,5,CBHPM,0.0015177650880000002,0.9655215899919289,195.99872000000002,202.99776000000003,195.99872000000002,48.999680000000005,195.99872000000002,0.0173825,34.69538461538462,34.00228571428571,0.6930989010989066,0.0,0.0,0.005282536532891189
actual,101134993_K51577_F1B04-920_1_21.jpg,0,6,CBVPM,0.0011991146240000001,0.908610438229465,169.00096000000002,185.99936,169.00096000000002,42.250240000000005,169.00096000000002,0.020117,36.08488612836439,35.03966189856957,1.0452242297948189,0.0,0.0,0.0008246641126340994
actual,101137467_K51539_F1B04-918_1_21.jpg,0,6,CBVPM,0.001067036084,0.7830633364035324,147.99872,188.99968,147.99872,36.99968,147.99872,0.08984400000000001,37.40972222222222,35.61904761904762,1.790674603174601,0.0,0.0,0.014802872755769213
actual,101140208_K51459_F1B04-914_1_21.jpg,0,5,CBHPM,0.00095876438,0.8022562915822969,141.99808000000002,176.99839999999998,141.99808000000002,35.499520000000004,141.99808000000002,0.131446,41.56818181818182,39.447811447811446,2.120370370370374,0.0,0.005050505050505051,0.002478539342576244
actual,101141617_K51419_F1B04-912_1_21.jpg,0,5,CBHPM,0.00173723667,1.0627999010635667,220.00128,207.0016,207.0016,51.7504,207.0016,0.015430000000000037,35.111111111111114,33.52533868539889,1.5857724257122214,0.0,0.0,0.021978036049514444
actual,101143128_K51379_F1B04-910_1_21.jpg,0,5,CBHPM,0.001076317346,1.036335991559872,170.99775999999997,165.00224,165.00224,41.25056,165.00224,0.130274,41.638636363636365,39.02730109204368,2.6113352715926865,0.0,0.00546021840873635,0.009862001328194203
actual,101146409_K51299_F1B04-906_1_21.jpg,0,5,CBHPM,0.0016049777099999998,1.1295397267542113,217.99936,192.9984,192.9984,48.2496,192.9984,0.04687549999999997,35.342592592592595,33.964859437751,1.377733154841593,0.0,0.0,0.03063749281926869
actual,101148227_K51259_F1B04-904_1_21.jpg,0,6,CBVPM,0.001235827002,1.0224644767876663,182.00064,178.00191999999998,178.00191999999998,44.500479999999996,178.00191999999998,0.1107425,41.55731225296443,39.33242876526459,2.2248834876998416,0.0,0.0020352781546811396,0.014387310423059773
actual,101152001_K51178_F1B04-900_1_21.jpg,0,6,CBVPM,0.000858989868,0.8580006953004014,138.99776,162.00192,138.99776,34.74944,138.99776,0.119336,41.769444444444446,38.166,3.603444444444449,0.0,0.0,0.011797794701152038
actual,101153920_K51140_F1B04-898_1_21.jpg,0,5,CBHPM,0.001362490515,1.021411165566903,191.0016,186.99776,186.99776,46.74944,186.99776,0.1083985,42.302083333333336,40.52205882352941,1.7800245098039227,0.0,0.00857843137254902,0.03027884337714702
actual,101202863_K50939_F1B04-886_1_21.jpg,0,6,CBVPM,0.0012689187500000002,1.0738618181818183,188.99968,176.0,176.0,44.0,176.0,0.22168,52.08522727272727,49.707142857142856,2.378084415584418,0.013257575757575758,0.03766233766233766,0.039703188257942126
actual,101204260_K50909_F1B04-884_1_21.jpg,0,6,CBVPM,0.0010830915040000002,0.9940923412506059,168.00256000000002,169.00096000000002,168.00256000000002,42.000640000000004,168.00256000000002,0.21386650000000001,55.80045351473923,52.043956043956044,3.756497470783188,0.013605442176870748,0.047619047619047616,0.08415096653458369
actual,101205677_K50879_F1B04-882_1_21.jpg,0,5,CBHPM,0.00155467052,1.0717849078401511,208.9984,195.00032000000002,195.00032000000002,48.750080000000004,195.00032000000002,0.053125000000000006,41.5400641025641,40.57016632016632,0.9698977823977799,0.0,0.04158004158004158,0.017708962399512786
actual,101205677_K50879_F1B04-882_1_21.jpg,1,6,CBVPM,0.0008651540039999999,0.6999943110706565,125.99807999999999,179.99872,125.99807999999999,31.499519999999997,125.99807999999999,0.22929750000000002,50.02272727272727,47.126558005752635,2.8961692669746384,0.05965909090909091,0.014381591562799617,0.0242345072503168
actual,101208490_K50819_F1B04-878_1_21.jpg,0,5,CBHPM,0.001102095813,1.0359321826041634,172.99968,166.99904,166.99904,41.74976,166.99904,0.05976549999999997,42.97186147186147,39.38023088023088,3.59163059163059,0.017316017316017316,0.031746031746031744,0.012423318897009181
actual,101209888_K50789_F1B04-876_1_21.jpg,0,5,CBHPM,0.001480402832,1.0102139442543296,198.00063999999998,195.99872000000002,195.99872000000002,48.999680000000005,195.99872000000002,0.0500005,42.2016,41.30575342465753,0.8958465753424676,0.0192,0.03780821917808219,0.011559195664194232
actual,101212702_K50729_F1B04-872_1_21.jpg,0,6,CBVPM,0.000965029956,0.7637212704306974,138.99776,182.00064,138.99776,34.74944,138.99776,0.22128899999999999,51.903743315508024,48.73300970873787,3.170733606770156,0.058823529411764705,0.021035598705501618,0.14012202419018183
actual,101214108_K50699_F1B04-870_1_21.jpg,0,5,CBHPM,0.0009273759400000001,1.0662213481622134,160.9984,150.99904,150.99904,37.74976,150.99904,0.2357425,55.42894736842105,49.9140350877193,5.5149122807017505,0.018421052631578946,0.03859649122807018,0.08083164713539875
actual,101215516_K50669_F1B04-868_1_21.jpg,0,5,CBHPM,0.001386133728,0.8817847054075866,179.00032,202.99776000000003,179.00032,44.75008,179.00032,0.04609400000000003,40.947272727272725,40.322636103151865,0.6246366241208605,0.0,0.02464183381088825,0.04755962831059741
actual,101218329_K50609_F1B04-864_1_21.jpg,0,6,CBVPM,0.0009262601319999999,0.8304090065273372,141.99808000000002,170.99775999999997,141.99808000000002,35.499520000000004,141.99808000000002,0.240235,50.82804232804233,48.52173913043478,2.306303197607548,0.0,0.027506654835847383,0.089548858750851
actual,101219727_K50579_F1B04-862_1_21.jpg,0,5,CBHPM,0.001221928125,0.9670295664894365,176.0,182.00064,176.0,44.0,176.0,0.046679499999999985,40.65810276679842,37.899868247694336,2.758234519104086,0.0,0.0230566534914361,0.0054231417545990215
actual,101221134_K50549_F1B04-860_1_21.jpg,0,6,CBVPM,0.0008651915040000001,0.864195189785405,140.00128,162.00192,140.00128,35.00032,140.00128,0.23496050000000002,49.831932773109244,47.05936920222634,2.7725635708829017,0.0,0.012987012987012988,0.08223554195680009
actual,101221134_K50549_F1B04-860_1_21.jpg,1,5,CBHPM,0.001115028247,0.8540392439044642,157.99808000000002,185.00096,157.99808000000002,39.499520000000004,157.99808000000002,0.04804649999999998,40.72391304347826,38.44527736131934,2.278635682158921,0.0,0.005997001499250375,0.014960188641029805
actual,101223935_K50489_F1B04-856_1_21.jpg,0,5,CBHPM,0.000958097705,0.968961679122277,156.00128,160.9984,156.00128,39.00032,156.00128,0.2371095,52.357894736842105,48.87457627118644,3.483318465655664,0.002631578947368421,0.03559322033898305,0.06279913720947372
actual,101225351_K50459_F1B04-854_1_21.jpg,0,6,CBVPM,0.0007741523679999999,1.050390452335347,146.00191999999998,138.99776,138.99776,34.74944,138.99776,0.24257800000000004,50.74561403508772,48.96943231441048,1.7761817206772363,0.0,0.008733624454148471,0.0666952922107531
actual,101226746_K50429_F1B04-852_1_21.jpg,0,6,CBVPM,0.00106862688,0.9252883709981167,160.9984,173.99808000000002,160.9984,40.2496,160.9984,0.2460935,51.26190476190476,49.10506706408346,2.1568376978213024,0.008658008658008658,0.039493293591654245,0.08356656489316716
actual,101228155_K50399_F1B04-850_1_21.jpg,0,6,CBVPM,0.0008703219360000001,0.7988063499757634,134.99904,169.00096000000002,134.99904,33.74976,134.99904,0.22832049999999998,49.82072829131653,45.709981167608284,4.110747123708244,0.0,0.02824858757062147,0.12591174396696642
actual,101229565_K50369_F1B04-848_1_21.jpg,0,5,CBHPM,0.0014423155030000002,0.9547688270254974,189.99808000000002,198.99903999999998,189.99808000000002,47.499520000000004,189.99808000000002,0.060742500000000026,41.848333333333336,39.835,2.0133333333333354,0.0,0.03277777777777778,0.01448495358294535
actual,101234047_K50276_F1B04-840a_1_21.jpg,0,5,CBHPM,0.0010829822510000002,1.0179660913020818,169.99936000000002,166.99904,166.99904,41.74976,166.99904,0.13671850000000002,41.02164502164502,39.546031746031744,1.4756132756132772,0.0,0.011111111111111112,0.00663070624770788
actual,101235984_K50250_F1B04-840_1_21.jpg,0,5,CBHPM,0.00122885979,1.0282614984090253,182.00064,176.99839999999998,176.99839999999998,44.249599999999994,176.99839999999998,0.08203150000000001,36.94421487603306,35.3512987012987,1.5929161747343556,0.0,0.005194805194805195,0.06934302886017006
actual,101237980_K50213_F1B04-838_1_21.jpg,0,6,CBVPM,0.002694378418,1.4862370238151161,323.99872000000005,217.99936,217.99936,54.49984,217.99936,0.010547500000000001,33.83425925925926,35.632706766917295,1.7984475076580324,0.0,0.02218045112781955,0.014795717439103555
actual,101239847_K50172_F1B04-836_1_21.jpg,0,6,CBVPM,0.0009700110840000001,0.9570611885915316,156.00128,163.00032000000002,156.00128,39.00032,156.00128,0.13476549999999998,43.24047619047619,41.16065573770492,2.0798204527712656,0.0,0.001639344262295082,0.039652403533337904
actual,101241248_K50135_F1B04-834_1_21.jpg,0,5,CBHPM,0.0009208163820000001,0.9197560127682437,149.00224,162.00192,149.00224,37.25056,149.00224,0.180078,44.932330827067666,41.52325581395349,3.409075013114176,0.0,0.0,0.10676410675283773
actual,101244569_K50075_F1B04-830_1_21.jpg,0,5,CBHPM,0.0013554451660000002,0.9947174513734626,188.00128,188.99968,188.00128,47.00032,188.00128,0.23378849999999998,53.04528985507246,47.56631455399061,5.478975301081853,0.07427536231884058,0.05575117370892019,0.06312626473519908
actual,101246217_K50042_F1B04-828_1_21.jpg,0,6,CBVPM,0.00114782771,1.0411709785260366,176.99839999999998,169.99936000000002,169.99936000000002,42.499840000000006,169.99936000000002,0.206836,41.798701298701296,41.95378151260504,0.15508021390374438,0.01948051948051948,0.04061624649859944,0.033518570219353255
actual,101247878_K50009_F1B04-826_1_21.jpg,0,5,CBHPM,0.00280808208,1.288688946015424,307.99872,239.0016,239.0016,59.7504,239.0016,0.042187,40.87894736842105,40.01754385964912,0.8614035087719287,0.037719298245614034,0.038011695906432746,0.014607444458777624
actual,101251572_K49943_F1B04-822_1_21.jpg,0,6,CBVPM,0.002097645752,0.9872868486137024,233.00096,236.00128,233.00096,58.25024,233.00096,0.05625000000000001,36.98505747126437,40.07851397931827,3.0934565080538974,0.0,0.014170815779394868,0.014613048201848515
actual,101253501_K49909_F1B04-820_1_21.jpg,0,5,CBHPM,0.0015330775879999997,1.0355277178574214,204.00127999999998,197.00223999999997,197.00223999999997,49.25055999999999,197.00223999999997,0.066016,35.92788461538461,39.42367601246106,3.495791397076445,0.0,0.01973001038421599,0.015686047555418626
actual,101255888_K49877_F1B04-818_1_21.jpg,0,6,CBVPM,0.001633590918,0.9528329227648168,201.99936000000002,211.99872,201.99936000000002,50.499840000000006,201.99936000000002,0.0388675,36.06666666666667,38.5853057199211,2.5186390532544323,0.0,0.029585798816568046,0.014123226629779075
actual,101258745_K49841_F1B04-816_1_21.jpg,0,5,CBHPM,0.00267002406,1.311700689318882,303.0016,230.99903999999998,230.99903999999998,57.749759999999995,230.99903999999998,0.05214849999999997,37.83484573502722,37.486085904416214,0.3487598306110087,0.018148820326678767,0.015426497277676952,0.001370915705094916
actual,101301757_K49804_F1B04-814_1_21.jpg,0,6,CBVPM,0.001991877832,1.1401775247027297,243.99872,214.00064,214.00064,53.50016,214.00064,0.051366999999999996,32.61604938271605,32.19892695006191,0.4171224326541392,0.0,0.013206768468840282,0.09789154765101267
actual,101305603_K49802_F1B04-812a_1_21.jpg,0,6,CBVPM,0.001463031836,1.0851058035349546,204.00127999999998,188.00128,188.00128,47.00032,188.00128,0.13808600000000001,39.79933110367893,38.47971095052807,1.3196201531508578,0.0,0.017787659811006114,0.03435601881003505
actual,101406217_K49741_F1B04-810_1_21.jpg,0,5,CBHPM,0.001524506494,1.061835264310786,205.99808,194.00192,194.00192,48.50048,194.00192,0.12363299999999999,39.92788461538461,38.063568376068375,1.8643162393162385,0.0,0.015491452991452992,0.03754324400361232
actual,101413823_K49679_F1B04-806_1_21.jpg,0,6,CBVPM,0.001835167041,0.9254451954817992,211.00032,227.99872,211.00032,52.75008,211.00032,0.0695315,32.8474801061008,31.999558888398766,0.8479212177020301,0.010610079575596816,0.012792236435818262,0.12947248917835724
actual,101415958_K49644_F1B04-804_1_21.jpg,0,5,CBHPM,0.002433807129,1.318182876026903,290.00192,220.00128,220.00128,55.00032,220.00128,0.026367500000000002,36.29012345679013,39.427207637231504,3.137084180441377,0.0,0.006137061029662462,0.013151906518844202
